"","diagYm","sidoName","usedMedicineQty","population"
"797",201011,"경산시",6941,257604
"798",201011,"경주시",17720,249401
"799",201011,"계룡시",189,39788
"800",201011,"고양시",90830,885158
"801",201011,"공주시",3633,113865
"802",201011,"광명시",9541,322775
"803",201011,"광양시",2118,135324
"804",201011,"광주광역시",146248,1447291
"805",201011,"광주시",2479,221569
"806",201011,"구리시",18535,182075
"807",201011,"구미시",32085,393430
"808",201011,"군산시",6139,255605
"809",201011,"군포시",7896,270830
"810",201011,"김제시",3448,81735
"811",201011,"김천시",4308,125191
"812",201011,"김포시",7617,214050
"813",201011,"김해시",17465,478109
"814",201011,"나주시",4807,76966
"815",201011,"남양주시",8583,520270
"816",201011,"남원시",4467,77436
"817",201011,"논산시",6161,115614
"818",201011,"대구광역시",284004,2395518
"819",201011,"대전광역시",122434,1469599
"820",201011,"동두천시",1626,89226
"821",201011,"동해시",3450,88006
"822",201011,"목포시",57471,245720
"823",201011,"문경시",5325,67749
"824",201011,"밀양시",5888,97286
"825",201011,"보령시",5448,95781
"826",201011,"부산광역시",365330,3346609
"827",201011,"사천시",4641,104709
"828",201011,"삼척시",2236,65812
"829",201011,"상주시",6519,96360
"830",201011,"서귀포시",2975,127974
"831",201011,"서산시",5913,152892
"832",201011,"서울특별시",1202441,9512332
"833",201011,"성남시",101212,924284
"834",201011,"속초시",4015,79372
"835",201011,"수원시",106189,1040388
"836",201011,"순천시",26100,254214
"837",201011,"시흥시",15466,388402
"838",201011,"아산시",8214,269897
"839",201011,"안동시",26275,163300
"840",201011,"안산시",58236,690047
"841",201011,"안성시",6161,174065
"842",201011,"안양시",49768,588878
"843",201011,"양산시",38716,246583
"844",201011,"양주시",1458,180668
"845",201011,"여수시",16859,265010
"846",201011,"영주시",2036,106837
"847",201011,"영천시",7347,92739
"848",201011,"오산시",6867,179281
"849",201011,"용인시",11175,839237
"850",201011,"울산광역시",86887,1055783
"851",201011,"원주시",43105,305068
"852",201011,"의왕시",871,141614
"853",201011,"의정부시",40724,409974
"854",201011,"이천시",4569,190167
"855",201011,"익산시",27461,290208
"856",201011,"인천광역시",213648,2595806
"857",201011,"전주시",96513,637613
"858",201011,"정읍시",5274,108003
"859",201011,"제주시",43094,393694
"860",201011,"제천시",1652,131977
"861",201011,"진주시",59072,330411
"862",201011,"창원시",125007,1028138
"863",201011,"천안시",66639,559514
"864",201011,"청주시",49718,787105
"865",201011,"춘천시",27457,270354
"866",201011,"충주시",10552,198332
"867",201011,"태백시",2806,50807
"868",201011,"통영시",7101,126382
"869",201011,"파주시",6098,319439
"870",201011,"평택시",11419,375434
"871",201011,"포천시",3654,133349
"872",201011,"포항시",41518,499943
"873",201011,"하남시",1421,135833
"874",201011,"화성시",4748,470027
"875",201012,"강릉시",45675,214003
"876",201012,"거제시",8774,222600
"877",201012,"경산시",6701,257604
"878",201012,"경주시",18096,249401
"879",201012,"계룡시",84,39788
"880",201012,"고양시",93851,885158
"881",201012,"공주시",3756,113865
"882",201012,"광명시",10684,322775
"883",201012,"광양시",3118,135324
"884",201012,"광주광역시",141980,1447291
"885",201012,"광주시",989,221569
"886",201012,"구리시",15666,182075
"887",201012,"구미시",35301,393430
"888",201012,"군산시",5621,255605
"889",201012,"군포시",7479,270830
"890",201012,"김제시",3745,81735
"891",201012,"김천시",5106,125191
"892",201012,"김포시",7302,214050
"893",201012,"김해시",13392,478109
"894",201012,"나주시",4868,76966
"895",201012,"남양주시",9827,520270
"896",201012,"남원시",4403,77436
"897",201012,"논산시",5394,115614
"898",201012,"대구광역시",284121,2395518
"899",201012,"대전광역시",138878,1469599
"900",201012,"동두천시",1212,89226
"901",201012,"동해시",3587,88006
"902",201012,"목포시",55262,245720
"903",201012,"문경시",5114,67749
"904",201012,"밀양시",4931,97286
"905",201012,"보령시",5694,95781
"906",201012,"부산광역시",358431,3346609
"907",201012,"사천시",4742,104709
"908",201012,"삼척시",4048,65812
"909",201012,"상주시",5574,96360
"910",201012,"서귀포시",2806,127974
"911",201012,"서산시",5641,152892
"912",201012,"서울특별시",1250527,9512332
"913",201012,"성남시",96491,924284
"914",201012,"속초시",4024,79372
"915",201012,"수원시",115778,1040388
"916",201012,"순천시",25539,254214
"917",201012,"시흥시",18353,388402
"918",201012,"아산시",8845,269897
"919",201012,"안동시",26739,163300
"920",201012,"안산시",57384,690047
"921",201012,"안성시",5843,174065
"922",201012,"안양시",48344,588878
"923",201012,"양산시",37477,246583
"924",201012,"양주시",880,180668
"925",201012,"여수시",14857,265010
"926",201012,"영주시",1775,106837
"927",201012,"영천시",7668,92739
"928",201012,"오산시",7153,179281
"929",201012,"용인시",13224,839237
"930",201012,"울산광역시",92240,1055783
"931",201012,"원주시",44952,305068
"932",201012,"의왕시",745,141614
"933",201012,"의정부시",32674,409974
"934",201012,"이천시",5011,190167
"935",201012,"익산시",28553,290208
"936",201012,"인천광역시",204994,2595806
"937",201012,"전주시",96577,637613
"938",201012,"정읍시",4870,108003
"939",201012,"제주시",45530,393694
"940",201012,"제천시",1912,131977
"941",201012,"진주시",53925,330411
"942",201012,"창원시",122159,1028138
"943",201012,"천안시",69252,559514
"944",201012,"청주시",51590,787105
"945",201012,"춘천시",33273,270354
"946",201012,"충주시",12075,198332
"947",201012,"태백시",2799,50807
"948",201012,"통영시",7627,126382
"949",201012,"파주시",6115,319439
"950",201012,"평택시",12049,375434
"951",201012,"포천시",3285,133349
"952",201012,"포항시",49060,499943
"953",201012,"하남시",1449,135833
"954",201012,"화성시",4257,470027
"955",201101,"강릉시",49547,214003
"956",201101,"거제시",10199,222600
"957",201101,"경산시",5134,257604
"958",201101,"경주시",16237,249401
"959",201101,"계룡시",84,39788
"960",201101,"고양시",98830,885158
"961",201101,"공주시",3805,113865
"962",201101,"과천시",222,65292
"963",201101,"광명시",12473,322775
"964",201101,"광양시",3195,135324
"965",201101,"광주광역시",150469,1447291
"966",201101,"광주시",1173,221569
"967",201101,"구리시",18506,182075
"968",201101,"구미시",33420,393430
"969",201101,"군산시",6245,255605
"970",201101,"군포시",7791,270830
"971",201101,"김제시",3711,81735
"972",201101,"김천시",5373,125191
"973",201101,"김포시",8003,214050
"974",201101,"김해시",17147,478109
"975",201101,"나주시",3856,76966
"976",201101,"남양주시",10655,520270
"977",201101,"남원시",3878,77436
"978",201101,"논산시",6017,115614
"979",201101,"대구광역시",272200,2395518
"980",201101,"대전광역시",117515,1469599
"981",201101,"동두천시",2046,89226
"982",201101,"동해시",3475,88006
"983",201101,"목포시",54746,245720
"984",201101,"문경시",5947,67749
"985",201101,"밀양시",5115,97286
"986",201101,"보령시",6980,95781
"987",201101,"부산광역시",355897,3346609
"988",201101,"사천시",4852,104709
"989",201101,"삼척시",6620,65812
"990",201101,"상주시",6739,96360
"991",201101,"서귀포시",2292,127974
"992",201101,"서산시",6863,152892
"993",201101,"서울특별시",1225871,9512332
"994",201101,"성남시",99541,924284
"995",201101,"속초시",5102,79372
"996",201101,"수원시",115261,1040388
"997",201101,"순천시",26995,254214
"998",201101,"시흥시",18885,388402
"999",201101,"아산시",6652,269897
"1000",201101,"안동시",33882,163300
"1001",201101,"안산시",61470,690047
"1002",201101,"안성시",6100,174065
"1003",201101,"안양시",48028,588878
"1004",201101,"양산시",38245,246583
"1005",201101,"양주시",627,180668
"1006",201101,"여수시",16547,265010
"1007",201101,"영주시",1889,106837
"1008",201101,"영천시",7196,92739
"1009",201101,"오산시",8256,179281
"1010",201101,"용인시",9581,839237
"1011",201101,"울산광역시",99059,1055783
"1012",201101,"원주시",41032,305068
"1013",201101,"의왕시",389,141614
"1014",201101,"의정부시",41978,409974
"1015",201101,"이천시",4388,190167
"1016",201101,"익산시",28109,290208
"1017",201101,"인천광역시",220878,2595806
"1018",201101,"전주시",102069,637613
"1019",201101,"정읍시",4992,108003
"1020",201101,"제주시",42090,393694
"1021",201101,"제천시",1347,131977
"1022",201101,"진주시",54419,330411
"1023",201101,"창원시",123942,1028138
"1024",201101,"천안시",70160,559514
"1025",201101,"청주시",54143,787105
"1026",201101,"춘천시",29680,270354
"1027",201101,"충주시",11003,198332
"1028",201101,"태백시",2827,50807
"1029",201101,"통영시",6717,126382
"1030",201101,"파주시",5466,319439
"1031",201101,"평택시",14757,375434
"1032",201101,"포천시",3293,133349
"1033",201101,"포항시",53116,499943
"1034",201101,"하남시",530,135833
"1035",201101,"화성시",3516,470027
"1036",201102,"강릉시",38633,214003
"1037",201102,"거제시",8701,222600
"1038",201102,"경산시",5443,257604
"1039",201102,"경주시",13675,249401
"1040",201102,"고양시",83596,885158
"1041",201102,"공주시",3001,113865
"1042",201102,"과천시",264,65292
"1043",201102,"광명시",6802,322775
"1044",201102,"광양시",3350,135324
"1045",201102,"광주광역시",118412,1447291
"1046",201102,"광주시",596,221569
"1047",201102,"구리시",15075,182075
"1048",201102,"구미시",27626,393430
"1049",201102,"군산시",3722,255605
"1050",201102,"군포시",7065,270830
"1051",201102,"김제시",2022,81735
"1052",201102,"김천시",4794,125191
"1053",201102,"김포시",8647,214050
"1054",201102,"김해시",12852,478109
"1055",201102,"나주시",3377,76966
"1056",201102,"남양주시",8085,520270
"1057",201102,"남원시",3328,77436
"1058",201102,"논산시",4951,115614
"1059",201102,"대구광역시",218452,2395518
"1060",201102,"대전광역시",104064,1469599
"1061",201102,"동두천시",2323,89226
"1062",201102,"동해시",2788,88006
"1063",201102,"목포시",47121,245720
"1064",201102,"문경시",4694,67749
"1065",201102,"밀양시",4255,97286
"1066",201102,"보령시",4672,95781
"1067",201102,"부산광역시",275686,3346609
"1068",201102,"사천시",4597,104709
"1069",201102,"삼척시",5827,65812
"1070",201102,"상주시",5369,96360
"1071",201102,"서귀포시",2062,127974
"1072",201102,"서산시",3573,152892
"1073",201102,"서울특별시",1047532,9512332
"1074",201102,"성남시",85466,924284
"1075",201102,"속초시",3925,79372
"1076",201102,"수원시",95047,1040388
"1077",201102,"순천시",23386,254214
"1078",201102,"시흥시",16454,388402
"1079",201102,"아산시",5665,269897
"1080",201102,"안동시",22111,163300
"1081",201102,"안산시",53868,690047
"1082",201102,"안성시",4694,174065
"1083",201102,"안양시",38206,588878
"1084",201102,"양산시",29240,246583
"1085",201102,"양주시",622,180668
"1086",201102,"여수시",12737,265010
"1087",201102,"영주시",1888,106837
"1088",201102,"영천시",5565,92739
"1089",201102,"오산시",5513,179281
"1090",201102,"용인시",7555,839237
"1091",201102,"울산광역시",72111,1055783
"1092",201102,"원주시",39183,305068
"1093",201102,"의왕시",697,141614
"1094",201102,"의정부시",26451,409974
"1095",201102,"이천시",3256,190167
"1096",201102,"익산시",24812,290208
"1097",201102,"인천광역시",176647,2595806
"1098",201102,"전주시",76814,637613
"1099",201102,"정읍시",4573,108003
"1100",201102,"제주시",36901,393694
"1101",201102,"제천시",1239,131977
"1102",201102,"진주시",46064,330411
"1103",201102,"창원시",105616,1028138
"1104",201102,"천안시",57407,559514
"1105",201102,"청주시",48748,787105
"1106",201102,"춘천시",22412,270354
"1107",201102,"충주시",9029,198332
"1108",201102,"태백시",2345,50807
"1109",201102,"통영시",5214,126382
"1110",201102,"파주시",6663,319439
"1111",201102,"평택시",13929,375434
"1112",201102,"포천시",3440,133349
"1113",201102,"포항시",42016,499943
"1114",201102,"하남시",905,135833
"1115",201102,"화성시",3500,470027
"1116",201103,"강릉시",42897,214003
"1117",201103,"거제시",10995,222600
"1118",201103,"경산시",6804,257604
"1119",201103,"경주시",15268,249401
"1120",201103,"고양시",96987,885158
"1121",201103,"공주시",3730,113865
"1122",201103,"과천시",90,65292
"1123",201103,"광명시",8735,322775
"1124",201103,"광양시",2629,135324
"1125",201103,"광주광역시",133564,1447291
"1126",201103,"광주시",1564,221569
"1127",201103,"구리시",17110,182075
"1128",201103,"구미시",31970,393430
"1129",201103,"군산시",4238,255605
"1130",201103,"군포시",7121,270830
"1131",201103,"김제시",2527,81735
"1132",201103,"김천시",5329,125191
"1133",201103,"김포시",8239,214050
"1134",201103,"김해시",13488,478109
"1135",201103,"나주시",4533,76966
"1136",201103,"남양주시",9261,520270
"1137",201103,"남원시",3006,77436
"1138",201103,"논산시",5827,115614
"1139",201103,"대구광역시",270047,2395518
"1140",201103,"대전광역시",112399,1469599
"1141",201103,"동두천시",2780,89226
"1142",201103,"동해시",3889,88006
"1143",201103,"목포시",51989,245720
"1144",201103,"문경시",6908,67749
"1145",201103,"밀양시",4314,97286
"1146",201103,"보령시",4405,95781
"1147",201103,"부산광역시",302027,3346609
"1148",201103,"사천시",4778,104709
"1149",201103,"삼척시",4707,65812
"1150",201103,"상주시",5535,96360
"1151",201103,"서귀포시",2204,127974
"1152",201103,"서산시",7133,152892
"1153",201103,"서울특별시",1166400,9512332
"1154",201103,"성남시",85311,924284
"1155",201103,"속초시",5583,79372
"1156",201103,"수원시",102527,1040388
"1157",201103,"순천시",26279,254214
"1158",201103,"시흥시",16988,388402
"1159",201103,"아산시",6203,269897
"1160",201103,"안동시",26963,163300
"1161",201103,"안산시",55561,690047
"1162",201103,"안성시",4494,174065
"1163",201103,"안양시",48626,588878
"1164",201103,"양산시",31565,246583
"1165",201103,"양주시",1083,180668
"1166",201103,"여수시",12711,265010
"1167",201103,"영주시",972,106837
"1168",201103,"영천시",6151,92739
"1169",201103,"오산시",6986,179281
"1170",201103,"용인시",9378,839237
"1171",201103,"울산광역시",79348,1055783
"1172",201103,"원주시",44847,305068
"1173",201103,"의왕시",384,141614
"1174",201103,"의정부시",34561,409974
"1175",201103,"이천시",3476,190167
"1176",201103,"익산시",27628,290208
